### task_name: narma
### 10 0
### input_signal_factor [0.1, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_exp,1,20,0.9000,0.1500,0.7000,0.9000,0.0000,0.21543296,0.20739042,0.20665829,0.45459685
TDE_exp,1,20,1.0000,0.1000,0.6000,0.9000,0.0000,0.20758041,0.19628001,0.19738273,0.44427777
TDE_exp,2,20,0.0000,0.1000,0.3000,0.3000,9.0000,0.99476746,1.01240475,0.99507366,0.99753379
TDE_exp,2,20,0.1000,0.5500,0.5000,0.4000,0.0000,0.24214600,0.22610471,0.22635331,0.47576603
TDE_exp,2,20,0.2000,0.3000,0.6000,0.4000,0.0000,0.20820086,0.19980439,0.19923195,0.44635407
TDE_exp,2,20,0.3000,0.6000,0.4000,0.7000,0.0000,0.21220183,0.19972681,0.20256451,0.45007167
TDE_exp,2,20,0.4000,0.4500,0.9000,0.6000,0.0000,0.21497606,0.19647158,0.20109717,0.44843859
TDE_exp,2,20,0.5000,0.3500,0.3000,0.8000,0.0000,0.20925627,0.19529318,0.20061246,0.44789783
TDE_exp,2,20,0.6000,0.1000,0.4000,1.0000,0.0000,0.21134244,0.19449394,0.19651751,0.44330296
TDE_exp,2,20,0.7000,0.3000,0.3000,1.1000,0.0000,0.20501856,0.19763064,-nan(ind),-nan(ind)
TDE_exp,2,20,0.8000,0.3500,0.7000,0.8000,1.0000,0.21048735,0.18764493,0.20036263,0.44761884
TDE_exp,2,20,0.9000,0.1500,0.6000,0.8000,0.0000,0.21286182,0.19368112,0.20322844,0.45080866
TDE_exp,2,20,1.0000,0.2000,0.5000,1.2000,0.0000,0.20370649,0.18762403,0.19752939,0.44444278
